Fips,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
1123,41.0,-85.8,32.86,1985.11,0.0,0.0,71.0,16.0,3973.0,,,,65.0,7.0,7081.0,403.0,71.0,14826.0,123.0,17.0,6646.0,197.0,12.0,6249.0,280.0,56.0,17282.0,91.0,33.0,4379.0,210.0,59.0,9280.0,76.0,3.0,5272.0,588.0,29.0,19776.0,67.0,3.0,1811.0,1999.0,76.0,78232.0,216.0,11.0,7217.0,1003.0,69.0,13794.0,548.0,105.0,12204.0,,,
1125,207.0,-87.49,33.27,3500.28,2.55,0.23,179.0,26.0,10433.0,1769.0,23.0,170929.0,313.0,14.0,29770.0,4847.0,382.0,256313.0,2091.0,179.0,121078.0,1777.0,68.0,94648.0,1790.0,254.0,105131.0,1869.0,212.0,68840.0,2222.0,337.0,114845.0,532.0,22.0,43575.0,4654.0,198.0,128329.0,722.0,32.0,16420.0,12677.0,459.0,668366.0,516.0,53.0,9407.0,10444.0,449.0,170236.0,3053.0,413.0,77113.0,9.0,5.0,213.0
1127,64.0,-95.55,30.68,2085.1,0.0,0.0,102.0,19.0,4250.0,344.0,11.0,20233.0,408.0,11.0,37834.0,535.0,71.0,19682.0,419.0,42.0,19785.0,171.0,14.0,6451.0,505.0,93.0,23488.0,238.0,41.0,8865.0,487.0,81.0,22608.0,,,,254.0,34.0,8689.0,62.0,4.0,2311.0,3061.0,168.0,121066.0,87.0,10.0,1708.0,1929.0,96.0,28070.0,845.0,165.0,24034.0,,,
1129,17.0,-96.39,30.22,2819.76,0.0,0.0,200.0,28.0,8992.0,,,,216.0,7.0,18783.0,74.0,16.0,2005.0,238.0,10.0,11889.0,,,,40.0,13.0,1719.0,,,,27.0,10.0,1812.0,,,,37.0,3.0,2829.0,,,,272.0,12.0,9374.0,,,,70.0,8.0,964.0,90.0,31.0,1360.0,,,
1131,11.0,-83.44,31.96,2350.01,0.0,0.0,74.0,14.0,3828.0,,,,,,,115.0,10.0,5028.0,34.0,5.0,2077.0,54.0,7.0,3175.0,82.0,9.0,3127.0,10.0,7.0,183.0,18.0,7.0,505.0,,,,,,,,,,236.0,15.0,8124.0,,,,117.0,11.0,1182.0,62.0,14.0,956.0,,,
1133,24.0,-89.05,33.06,1637.26,0.0,0.0,172.0,6.0,5678.0,,,,,,,239.0,29.0,11991.0,345.0,33.0,14947.0,53.0,6.0,1617.0,171.0,28.0,6600.0,20.0,11.0,970.0,74.0,24.0,2385.0,165.0,5.0,13229.0,63.0,12.0,1536.0,,,,731.0,42.0,24986.0,50.0,5.0,873.0,377.0,31.0,5825.0,177.0,42.0,3353.0,,,
2013,3.0,-162.89,55.05,18521.02,0.0,0.0,0.0,5.0,374.0,,,,19.0,3.0,896.0,,,,,,,,,,,,,9.0,3.0,487.0,,,,,,,5.0,4.0,245.0,,,,48.0,10.0,2805.0,,,,20.0,9.0,381.0,6.0,3.0,166.0,,,
2016,6.0,178.88,51.57,11746.24,0.0,0.0,8.0,6.0,832.0,,,,,,,66.0,7.0,5556.0,327.0,14.0,14665.0,16.0,3.0,1604.0,,,,27.0,3.0,2164.0,13.0,6.0,772.0,,,,14.0,8.0,704.0,,,,101.0,13.0,5485.0,,,,110.0,7.0,3796.0,37.0,8.0,1817.0,,,
2020,294.0,-149.89,61.22,4493.05,2.98,1.48,16.0,32.0,5514.0,5335.0,57.0,667442.0,666.0,20.0,77794.0,8485.0,938.0,833966.0,5761.0,378.0,394541.0,4412.0,166.0,341236.0,4732.0,380.0,421094.0,2625.0,457.0,139695.0,13852.0,1128.0,1133484.0,4130.0,116.0,625017.0,14666.0,533.0,746598.0,1585.0,111.0,40693.0,26964.0,1331.0,1784391.0,3327.0,157.0,55279.0,15169.0,795.0,410903.0,5183.0,786.0,208577.0,9.0,20.0,402.0
2050,18.0,-162.31,60.39,109948.02,0.0,0.0,17.0,7.0,768.0,,,,24.0,6.0,1038.0,18.0,13.0,6720.0,22.0,3.0,1096.0,68.0,5.0,3819.0,32.0,6.0,2059.0,52.0,9.0,1630.0,22.0,6.0,1169.0,,,,74.0,20.0,2996.0,47.0,5.0,885.0,563.0,14.0,51396.0,43.0,5.0,848.0,47.0,17.0,1385.0,104.0,29.0,2406.0,,,
2060,1.0,-156.88,58.74,1327.31,0.0,0.0,0.0,3.0,80.0,,,,,,,12.0,6.0,3055.0,11.0,5.0,5412.0,,,,,,,21.0,4.0,1893.0,,,,,,,,,,,,,15.0,4.0,1307.0,5.0,6.0,390.0,41.0,19.0,6299.0,6.0,7.0,316.0,,,
2068,2.0,-149.65,63.88,32791.71,0.0,0.0,,,,116.0,4.0,14172.0,,,,22.0,6.0,1240.0,,,,3.0,3.0,95.0,,,,1.0,3.0,72.0,405.0,5.0,33081.0,,,,11.0,4.0,1078.0,,,,13.0,3.0,431.0,16.0,11.0,2029.0,180.0,38.0,24182.0,3.0,4.0,70.0,,,
2070,5.0,-158.2,59.9,49176.18,0.0,0.0,0.0,6.0,78.0,,,,,,,15.0,5.0,1636.0,,,,,,,10.0,4.0,366.0,10.0,4.0,1014.0,36.0,5.0,1572.0,,,,,,,,,,675.0,11.0,43675.0,7.0,7.0,866.0,41.0,12.0,1374.0,5.0,4.0,600.0,,,
2090,99.0,-146.78,64.86,19255.08,1.92,0.03,17.0,7.0,350.0,740.0,16.0,81117.0,344.0,13.0,36701.0,2148.0,348.0,208988.0,756.0,73.0,49355.0,459.0,40.0,29204.0,629.0,90.0,39379.0,702.0,162.0,46124.0,1260.0,223.0,88125.0,128.0,9.0,9539.0,1285.0,135.0,67695.0,277.0,39.0,8336.0,6347.0,317.0,422950.0,671.0,84.0,10106.0,3018.0,237.0,79216.0,1211.0,240.0,45654.0,5.0,4.0,963.0
2100,3.0,-135.34,59.08,6236.41,0.0,0.0,1.0,6.0,74.0,,,,,,,91.0,17.0,8609.0,,,,12.0,3.0,314.0,,,,4.0,3.0,114.0,14.0,5.0,1280.0,,,,6.0,5.0,593.0,23.0,3.0,554.0,122.0,9.0,5381.0,67.0,15.0,3170.0,81.0,19.0,1953.0,15.0,10.0,496.0,,,
2105,2.0,-135.7,58.06,17786.6,0.0,0.0,,,,,,,7.0,3.0,434.0,19.0,6.0,521.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0,9.0,1941.0,31.0,5.0,4394.0,20.0,15.0,2376.0,,,,,,
2110,32.0,-134.42,58.3,7290.31,2.24,0.02,45.0,21.0,2915.0,853.0,7.0,101584.0,101.0,7.0,8370.0,551.0,119.0,43084.0,269.0,35.0,16460.0,224.0,25.0,12293.0,330.0,44.0,24780.0,216.0,60.0,8182.0,483.0,92.0,33489.0,198.0,9.0,24894.0,378.0,64.0,22370.0,141.0,15.0,3820.0,2348.0,123.0,141640.0,326.0,32.0,6076.0,1276.0,120.0,33832.0,626.0,111.0,27066.0,,,
2122,58.0,-151.79,60.1,42552.09,0.0,0.0,92.0,107.0,7631.0,558.0,18.0,64394.0,191.0,10.0,23097.0,957.0,285.0,69382.0,310.0,59.0,18786.0,219.0,28.0,12342.0,292.0,65.0,19143.0,293.0,82.0,17313.0,558.0,136.0,27043.0,68.0,5.0,1931.0,356.0,81.0,24573.0,199.0,26.0,3726.0,4035.0,265.0,210619.0,183.0,71.0,6051.0,1849.0,297.0,55439.0,762.0,205.0,24001.0,3.0,6.0,91.0
2130,14.0,-131.01,55.49,13381.06,1.86,0.0,83.0,20.0,5494.0,,,,,,,230.0,64.0,14632.0,119.0,13.0,8210.0,103.0,13.0,4748.0,194.0,18.0,12450.0,116.0,30.0,5699.0,124.0,35.0,6696.0,117.0,6.0,12099.0,226.0,35.0,15182.0,42.0,6.0,770.0,806.0,49.0,45066.0,72.0,22.0,5710.0,539.0,59.0,17687.0,163.0,47.0,4646.0,,,
2150,13.0,-153.36,57.54,18274.64,1.73,0.0,45.0,87.0,6889.0,,,,,,,199.0,39.0,13356.0,63.0,19.0,3933.0,83.0,10.0,5331.0,75.0,14.0,5069.0,34.0,12.0,1566.0,68.0,22.0,2911.0,,,,82.0,15.0,2942.0,38.0,4.0,427.0,715.0,48.0,43376.0,50.0,20.0,1903.0,424.0,49.0,11024.0,211.0,37.0,6276.0,,,
2158,8.0,-163.76,62.2,46845.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,5.0,1606.0,78.0,8.0,1516.0,22.0,7.0,608.0,,,,,,,26.0,7.0,821.0,,,
2164,1.0,-156.15,58.33,68724.82,0.0,0.0,0.0,3.0,55.0,,,,18.0,3.0,461.0,,,,,,,,,,,,,2.0,3.0,110.0,,,,,,,,,,,,,,,,0.0,4.0,430.0,18.0,10.0,4208.0,,,,,,
2170,105.0,-149.48,62.34,64751.77,0.0,0.0,33.0,17.0,700.0,23.0,6.0,1910.0,181.0,7.0,19555.0,2636.0,514.0,225326.0,192.0,50.0,10492.0,447.0,37.0,33255.0,522.0,82.0,31027.0,211.0,79.0,8051.0,826.0,167.0,48828.0,53.0,3.0,4687.0,821.0,134.0,35430.0,283.0,29.0,8526.0,4645.0,352.0,238305.0,463.0,74.0,12092.0,2512.0,235.0,60876.0,902.0,204.0,30620.0,2.0,4.0,30.0
2180,10.0,-163.09,65.0,61428.34,2.36,0.0,,,,27.0,6.0,4225.0,,,,15.0,11.0,3608.0,30.0,3.0,2493.0,47.0,6.0,1781.0,35.0,5.0,1992.0,44.0,8.0,1058.0,15.0,8.0,1873.0,,,,33.0,7.0,1508.0,,,,1112.0,30.0,79086.0,31.0,6.0,386.0,139.0,20.0,3966.0,57.0,18.0,2158.0,,,
2185,10.0,-153.82,69.53,233615.72,0.0,0.0,,,,609.0,9.0,122355.0,,,,41.0,5.0,2092.0,275.0,13.0,26661.0,67.0,11.0,5321.0,,,,76.0,9.0,8180.0,1136.0,8.0,96738.0,281.0,4.0,50430.0,103.0,3.0,15237.0,,,,373.0,8.0,39168.0,56.0,4.0,1413.0,449.0,26.0,22618.0,69.0,12.0,2260.0,,,
2188,8.0,-159.98,67.24,95249.4,2.02,0.0,,,,725.0,3.0,97226.0,,,,66.0,6.0,7367.0,,,,31.0,4.0,2590.0,,,,,,,,,,,,,,,,,,,452.0,5.0,42801.0,,,,32.0,6.0,606.0,45.0,8.0,1212.0,,,
2195,3.0,-133.46,56.75,7945.64,0.0,0.0,13.0,20.0,1153.0,,,,,,,39.0,11.0,3837.0,31.0,8.0,1926.0,47.0,5.0,1347.0,22.0,3.0,1107.0,5.0,4.0,156.0,11.0,9.0,496.0,,,,14.0,7.0,395.0,19.0,3.0,289.0,175.0,9.0,9150.0,4.0,3.0,147.0,74.0,17.0,1904.0,51.0,12.0,1159.0,,,
2198,6.0,-132.97,55.42,15283.77,1.56,0.0,65.0,15.0,8223.0,,,,52.0,4.0,3492.0,65.0,14.0,4901.0,17.0,4.0,730.0,,,,26.0,6.0,1124.0,24.0,6.0,940.0,,,,,,,6.0,5.0,135.0,,,,159.0,15.0,7924.0,3.0,3.0,183.0,95.0,28.0,4226.0,37.0,14.0,628.0,,,
2220,9.0,-135.46,57.41,8302.41,0.0,0.0,21.0,27.0,1002.0,,,,,,,170.0,38.0,13561.0,43.0,7.0,2176.0,43.0,10.0,1723.0,65.0,11.0,3890.0,43.0,16.0,2192.0,73.0,19.0,2667.0,39.0,3.0,4663.0,64.0,14.0,2303.0,53.0,8.0,2061.0,904.0,26.0,55270.0,38.0,15.0,2377.0,321.0,39.0,11220.0,196.0,30.0,8723.0,,,
2230,1.0,-135.41,59.62,1126.99,0.0,0.0,,,,,,,,,,54.0,8.0,5864.0,,,,,,,,,,,,,,,,,,,18.0,9.0,5306.0,,,,4.0,5.0,154.0,9.0,6.0,916.0,88.0,22.0,8216.0,19.0,3.0,395.0,,,
2240,7.0,-143.99,63.85,65038.97,0.0,0.0,11.0,3.0,670.0,394.0,7.0,62615.0,46.0,4.0,4384.0,82.0,14.0,5545.0,25.0,3.0,1357.0,19.0,9.0,666.0,20.0,5.0,766.0,8.0,4.0,524.0,41.0,11.0,3137.0,,,,20.0,6.0,1254.0,24.0,4.0,461.0,101.0,11.0,4301.0,0.0,3.0,70.0,129.0,21.0,4323.0,21.0,11.0,407.0,,,
2261,9.0,0.0,0.0,91076.8,0.0,0.0,29.0,62.0,1981.0,,,,76.0,9.0,7136.0,96.0,32.0,8575.0,22.0,9.0,2061.0,107.0,17.0,8767.0,34.0,6.0,1867.0,16.0,9.0,753.0,98.0,25.0,6073.0,,,,67.0,44.0,5246.0,13.0,6.0,248.0,564.0,31.0,28344.0,81.0,26.0,2469.0,321.0,69.0,12177.0,113.0,33.0,4131.0,2.0,4.0,49.0
2275,3.0,-132.04,56.2,6941.9,0.0,0.0,11.0,19.0,381.0,,,,,,,10.0,9.0,570.0,,,,11.0,3.0,674.0,15.0,3.0,591.0,4.0,4.0,63.0,18.0,6.0,693.0,,,,,,,,,,175.0,6.0,10548.0,4.0,6.0,168.0,42.0,5.0,1384.0,26.0,6.0,747.0,,,
2282,1.0,-139.34,59.64,20569.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,1081.0,,,,10.0,5.0,953.0,,,,,,
2290,5.0,-153.55,65.23,382992.35,0.0,0.0,,,,5.0,4.0,598.0,19.0,4.0,625.0,6.0,6.0,571.0,26.0,3.0,1331.0,8.0,3.0,179.0,,,,,,,14.0,3.0,560.0,,,,2.0,3.0,61.0,,,,26.0,5.0,863.0,,,,21.0,11.0,404.0,11.0,4.0,307.0,,,
4001,72.0,-109.48,35.21,29057.33,0.0,0.0,13.0,4.0,365.0,98.0,6.0,5762.0,424.0,7.0,43728.0,143.0,29.0,4466.0,59.0,13.0,2273.0,71.0,9.0,3579.0,78.0,15.0,2695.0,28.0,16.0,661.0,68.0,30.0,2405.0,,,,121.0,15.0,4620.0,260.0,8.0,9893.0,2390.0,74.0,124694.0,7.0,4.0,183.0,906.0,59.0,16014.0,188.0,37.0,4439.0,,,
4003,126.0,-109.82,31.85,16106.96,2.31,0.04,46.0,6.0,2043.0,17.0,4.0,1090.0,625.0,21.0,52755.0,1697.0,194.0,78899.0,418.0,45.0,18219.0,344.0,44.0,15123.0,487.0,111.0,24052.0,357.0,99.0,11944.0,3025.0,206.0,218411.0,123.0,6.0,4857.0,2150.0,91.0,59121.0,665.0,32.0,26035.0,5066.0,290.0,206677.0,235.0,31.0,4608.0,3932.0,250.0,66213.0,1048.0,236.0,24658.0,,,
4005,141.0,-111.69,35.94,48337.66,3.37,0.03,23.0,11.0,1068.0,28.0,6.0,3272.0,224.0,17.0,19233.0,2613.0,353.0,118356.0,958.0,91.0,48132.0,978.0,53.0,53804.0,925.0,162.0,65353.0,884.0,241.0,34976.0,1800.0,353.0,90860.0,453.0,9.0,39877.0,1660.0,176.0,50398.0,759.0,42.0,23592.0,9660.0,422.0,538368.0,1968.0,118.0,53792.0,16469.0,601.0,384594.0,1979.0,340.0,61192.0,,,
4007,54.0,-110.68,33.74,12421.78,1.89,0.0,,,,1484.0,11.0,108600.0,70.0,6.0,7125.0,1038.0,126.0,54985.0,124.0,16.0,7058.0,128.0,20.0,3689.0,182.0,47.0,8710.0,151.0,75.0,6399.0,251.0,87.0,9935.0,,,,106.0,34.0,3533.0,128.0,11.0,3559.0,2142.0,151.0,108757.0,588.0,16.0,16803.0,2007.0,133.0,39784.0,323.0,88.0,7235.0,,,
4009,38.0,-83.83,35.36,12018.55,2.05,0.02,167.0,5.0,919.0,,,,48.0,5.0,3751.0,410.0,59.0,18784.0,245.0,20.0,12319.0,68.0,10.0,2423.0,117.0,26.0,5460.0,69.0,20.0,2609.0,492.0,25.0,17899.0,,,,93.0,16.0,3245.0,51.0,7.0,1174.0,2094.0,82.0,108231.0,59.0,10.0,885.0,1023.0,58.0,14976.0,311.0,48.0,13064.0,,,
4011,10.0,-109.28,33.23,4787.2,1.56,0.01,,,,2801.0,3.0,215127.0,37.0,3.0,2731.0,34.0,4.0,1879.0,,,,22.0,5.0,953.0,,,,7.0,4.0,305.0,19.0,4.0,506.0,,,,110.0,3.0,2071.0,,,,80.0,9.0,4941.0,,,,96.0,8.0,2136.0,14.0,5.0,259.0,,,
4012,21.0,-114.02,33.79,11682.38,0.0,0.0,,,,10.0,4.0,1959.0,35.0,5.0,2277.0,65.0,19.0,2995.0,124.0,18.0,5658.0,21.0,9.0,1361.0,58.0,11.0,1962.0,89.0,18.0,1714.0,15.0,11.0,768.0,,,,35.0,5.0,1090.0,,,,415.0,26.0,19355.0,20.0,3.0,378.0,1360.0,74.0,29383.0,79.0,27.0,2222.0,,,
4013,4329.0,-112.49,33.35,23889.76,3.1,4.29,624.0,91.0,23719.0,982.0,62.0,64974.0,7342.0,99.0,839131.0,129048.0,8178.0,7756906.0,77192.0,4622.0,5651409.0,45482.0,1773.0,3503374.0,148446.0,6935.0,11901250.0,41360.0,7565.0,2383507.0,124185.0,13784.0,10579469.0,52800.0,734.0,4462801.0,143725.0,6064.0,5501115.0,50331.0,1584.0,2093334.0,252407.0,13090.0,13480834.0,39959.0,1504.0,1631756.0,207957.0,8408.0,4474458.0,66714.0,7462.0,2449143.0,242.0,123.0,4836.0
4015,208.0,-113.83,35.72,34867.37,2.07,0.02,,,,144.0,9.0,9274.0,347.0,28.0,26772.0,3434.0,543.0,134024.0,1294.0,117.0,56855.0,596.0,59.0,22236.0,1112.0,187.0,66375.0,661.0,261.0,22195.0,1257.0,246.0,54650.0,483.0,7.0,13263.0,1724.0,206.0,53870.0,557.0,27.0,18314.0,8916.0,500.0,454372.0,655.0,42.0,14667.0,7280.0,404.0,132679.0,1945.0,378.0,51572.0,6.0,4.0,229.0
4017,109.0,-110.35,35.18,25793.97,1.96,0.01,75.0,8.0,3700.0,385.0,9.0,32699.0,416.0,21.0,40549.0,996.0,204.0,44437.0,350.0,42.0,18404.0,368.0,29.0,17783.0,339.0,72.0,14929.0,223.0,109.0,8359.0,342.0,130.0,14882.0,,,,618.0,79.0,24372.0,460.0,16.0,16171.0,4834.0,267.0,248650.0,241.0,23.0,10352.0,4121.0,241.0,84093.0,792.0,164.0,18386.0,8.0,7.0,275.0
4019,1027.0,-111.65,32.11,23801.24,2.58,0.74,219.0,22.0,7141.0,2420.0,33.0,162837.0,2079.0,29.0,200236.0,22021.0,1720.0,1156502.0,7459.0,740.0,413384.0,7517.0,339.0,521558.0,13284.0,1266.0,850152.0,6684.0,1409.0,260704.0,17635.0,2600.0,1157518.0,3412.0,136.0,227818.0,28802.0,1197.0,842265.0,6763.0,359.0,246709.0,63841.0,2860.0,3338810.0,7777.0,343.0,171193.0,46323.0,1898.0,929269.0,14591.0,1873.0,427474.0,17.0,18.0,284.0
4021,433.0,-111.44,32.81,13920.48,2.33,0.45,281.0,13.0,6502.0,840.0,20.0,68941.0,286.0,19.0,22809.0,3117.0,423.0,147741.0,1381.0,128.0,74189.0,428.0,55.0,18448.0,1110.0,196.0,51880.0,1022.0,237.0,33449.0,1385.0,331.0,59516.0,156.0,13.0,7054.0,6346.0,233.0,273261.0,1044.0,43.0,39697.0,9388.0,527.0,453922.0,1432.0,69.0,23814.0,7949.0,376.0,147645.0,2153.0,352.0,56715.0,12.0,5.0,309.0
4023,46.0,-121.99,37.05,3204.7,1.79,0.08,124.0,10.0,2444.0,79.0,3.0,8859.0,70.0,6.0,5560.0,276.0,58.0,9127.0,2369.0,210.0,126002.0,82.0,14.0,2872.0,185.0,36.0,7102.0,114.0,41.0,3877.0,188.0,56.0,8000.0,,,,291.0,26.0,6803.0,101.0,11.0,2797.0,1608.0,72.0,89289.0,51.0,15.0,1082.0,1365.0,100.0,25117.0,309.0,69.0,8194.0,,,
4025,228.0,-112.55,34.57,21048.71,1.94,0.06,65.0,9.0,1854.0,892.0,20.0,57490.0,312.0,31.0,24029.0,5470.0,837.0,248438.0,1580.0,168.0,77842.0,730.0,83.0,27419.0,1136.0,290.0,71032.0,1029.0,441.0,43545.0,1918.0,569.0,91308.0,265.0,20.0,14455.0,2131.0,323.0,68458.0,2593.0,94.0,75273.0,13859.0,793.0,638935.0,1176.0,110.0,24709.0,10287.0,565.0,232136.0,2838.0,515.0,84912.0,4.0,8.0,112.0
4027,209.0,-102.46,40.02,14296.76,2.71,0.23,625.0,36.0,25930.0,41.0,6.0,1703.0,196.0,10.0,18032.0,2948.0,329.0,119097.0,2181.0,143.0,134926.0,665.0,45.0,22657.0,1261.0,155.0,62182.0,754.0,172.0,24150.0,1237.0,255.0,86901.0,320.0,11.0,9906.0,4481.0,154.0,177550.0,511.0,21.0,14534.0,8297.0,427.0,391364.0,632.0,29.0,14095.0,6661.0,337.0,111827.0,1612.0,276.0,46561.0,5.0,5.0,348.0
5001,18.0,-91.36,34.29,2677.27,0.0,0.0,103.0,13.0,4886.0,,,,44.0,3.0,3286.0,613.0,32.0,41711.0,428.0,31.0,24187.0,63.0,12.0,1926.0,257.0,31.0,14566.0,72.0,18.0,2103.0,69.0,24.0,2340.0,,,,90.0,11.0,4907.0,,,,985.0,51.0,34827.0,34.0,11.0,846.0,457.0,44.0,6425.0,250.0,46.0,5716.0,,,
5003,20.0,-91.73,33.17,2436.02,0.0,0.0,221.0,26.0,10980.0,,,,23.0,3.0,1829.0,535.0,29.0,26647.0,129.0,21.0,7166.0,34.0,6.0,1195.0,144.0,22.0,5804.0,19.0,8.0,677.0,48.0,22.0,1447.0,38.0,3.0,3268.0,57.0,6.0,1393.0,,,,845.0,39.0,31958.0,9.0,5.0,130.0,374.0,31.0,5682.0,239.0,45.0,4904.0,,,
5005,41.0,-92.34,36.28,1519.75,0.0,0.0,15.0,3.0,2229.0,,,,,,,548.0,86.0,20146.0,200.0,25.0,8999.0,140.0,16.0,6431.0,530.0,70.0,39094.0,176.0,42.0,5037.0,434.0,79.0,16450.0,,,,240.0,37.0,7689.0,40.0,5.0,360.0,4094.0,194.0,192304.0,117.0,21.0,2849.0,1609.0,107.0,24318.0,503.0,112.0,12999.0,,,
5007,266.0,-94.05,45.72,2290.11,1.83,0.46,88.0,11.0,3273.0,22.0,3.0,1005.0,307.0,16.0,27276.0,5311.0,634.0,258346.0,8728.0,384.0,473954.0,2043.0,131.0,217207.0,3216.0,383.0,245019.0,1399.0,375.0,55765.0,9145.0,797.0,663767.0,20676.0,724.0,2933521.0,4185.0,362.0,162333.0,2325.0,85.0,50666.0,10347.0,636.0,490759.0,1362.0,87.0,34856.0,12291.0,543.0,217355.0,4100.0,499.0,126515.0,5.0,4.0,360.0
5009,37.0,-88.82,42.32,1559.31,0.0,0.0,,,,,,,78.0,9.0,5855.0,512.0,56.0,22669.0,333.0,38.0,12909.0,234.0,13.0,10991.0,335.0,57.0,18597.0,109.0,38.0,3071.0,224.0,52.0,9017.0,830.0,20.0,45792.0,730.0,31.0,22329.0,11.0,3.0,105.0,2409.0,127.0,96397.0,44.0,10.0,825.0,1202.0,69.0,18369.0,433.0,88.0,11547.0,,,
5011,11.0,-92.17,33.45,1691.05,0.0,0.0,269.0,34.0,10665.0,,,,,,,78.0,17.0,3600.0,150.0,12.0,6308.0,15.0,5.0,522.0,114.0,14.0,5281.0,8.0,4.0,85.0,32.0,14.0,964.0,,,,65.0,8.0,1036.0,,,,531.0,31.0,17950.0,,,,178.0,13.0,2305.0,119.0,34.0,2822.0,,,
5013,5.0,-96.67,28.5,1638.0,0.0,0.0,,,,,,,,,,50.0,6.0,1055.0,,,,,,,14.0,3.0,471.0,,,,,,,,,,,,,,,,36.0,3.0,2078.0,,,,14.0,4.0,224.0,13.0,8.0,195.0,,,
5015,28.0,-89.96,42.06,1653.46,0.0,0.0,22.0,3.0,619.0,,,,139.0,3.0,12337.0,384.0,65.0,15448.0,252.0,17.0,9625.0,81.0,12.0,3653.0,230.0,35.0,11490.0,48.0,21.0,1390.0,160.0,40.0,4561.0,,,,468.0,16.0,11605.0,133.0,7.0,3174.0,670.0,54.0,25824.0,77.0,17.0,1901.0,1311.0,134.0,23391.0,292.0,75.0,6629.0,,,
5017,11.0,-91.3,33.25,1789.57,0.0,0.0,44.0,6.0,2254.0,,,,5.0,3.0,112.0,115.0,14.0,6443.0,80.0,8.0,4745.0,10.0,5.0,422.0,86.0,15.0,5233.0,22.0,9.0,279.0,27.0,10.0,1156.0,,,,24.0,3.0,1493.0,,,,777.0,30.0,24580.0,4.0,3.0,46.0,126.0,14.0,1708.0,69.0,23.0,2021.0,,,
5019,22.0,-87.78,39.33,2286.73,2.33,0.03,248.0,34.0,11592.0,,,,44.0,4.0,3457.0,62.0,22.0,3220.0,60.0,13.0,2632.0,38.0,6.0,2025.0,209.0,34.0,9697.0,57.0,29.0,1195.0,198.0,34.0,11256.0,,,,162.0,16.0,7315.0,529.0,8.0,16411.0,1047.0,61.0,37310.0,15.0,5.0,128.0,1137.0,66.0,17203.0,278.0,65.0,5236.0,,,
5021,15.0,-98.21,33.69,1662.23,0.0,0.0,39.0,6.0,2388.0,,,,58.0,5.0,3372.0,104.0,32.0,3587.0,213.0,14.0,8625.0,68.0,9.0,2348.0,72.0,13.0,3172.0,14.0,6.0,297.0,40.0,13.0,1396.0,,,,45.0,7.0,2536.0,,,,776.0,31.0,24470.0,,,,213.0,20.0,2470.0,110.0,42.0,2648.0,,,
5023,25.0,-92.03,35.53,1533.0,0.0,0.0,9.0,3.0,520.0,18.0,3.0,815.0,69.0,4.0,3827.0,304.0,61.0,13780.0,134.0,27.0,5807.0,43.0,12.0,1785.0,214.0,43.0,9337.0,55.0,28.0,1571.0,143.0,32.0,3328.0,,,,113.0,24.0,4217.0,,,,775.0,55.0,24794.0,65.0,10.0,2142.0,1097.0,63.0,17790.0,257.0,68.0,5428.0,,,
5025,8.0,-81.55,35.33,1550.66,0.0,0.0,86.0,8.0,3760.0,,,,7.0,3.0,223.0,21.0,5.0,735.0,,,,,,,,,,,,,,,,,,,,,,,,,199.0,4.0,2853.0,,,,8.0,4.0,224.0,34.0,13.0,1002.0,,,
5027,24.0,-76.42,41.04,1986.34,0.0,0.0,32.0,10.0,1822.0,212.0,20.0,16051.0,38.0,6.0,2709.0,166.0,29.0,5946.0,506.0,30.0,25598.0,50.0,9.0,1784.0,280.0,36.0,12847.0,65.0,23.0,3399.0,403.0,32.0,15998.0,,,,133.0,15.0,4625.0,76.0,3.0,1436.0,1132.0,67.0,31165.0,36.0,4.0,576.0,744.0,48.0,12378.0,259.0,55.0,5752.0,,,
5029,21.0,-92.69,35.25,1467.87,0.0,0.0,,,,79.0,8.0,4172.0,28.0,3.0,2607.0,486.0,44.0,27053.0,294.0,17.0,11268.0,26.0,9.0,749.0,120.0,23.0,5316.0,27.0,9.0,1069.0,72.0,25.0,2601.0,,,,31.0,9.0,1069.0,50.0,7.0,1091.0,789.0,49.0,25555.0,19.0,3.0,428.0,436.0,36.0,8555.0,190.0,49.0,4707.0,,,
